Date,ibov_pnl,single_pnl,total_pnl
2025-03-24,111424.40707775982,-75.58156712901811,111348.8255106308
2025-03-25,-7211.618999739027,194.03571920031746,-7017.583280538709
2025-03-26,-52010.21227152581,-80.72369856377884,-52090.93597008959
2025-03-27,4874.251391237801,85.47634035917258,4959.727731596973
2025-03-28,-334004.30385394243,937.3918150939924,-333066.91203884844
2025-03-31,219749.90186822775,-68.5513184298992,219681.35054979785
2025-04-01,-17306.78742564885,60.412708585901086,-17246.37471706295
2025-04-02,-1186871.409313247,672.8783935041446,-1186198.530919743
2025-04-03,-77383.72235976328,-333.1945796979981,-77716.91693946128
2025-04-04,1569223.42423249,-544.4985118806637,1568678.9257206093
2025-04-07,229401.30766804132,-343.199213717162,229058.10845432416
2025-04-08,282202.50761358254,-392.58261810782335,281809.9249954747
2025-04-09,1599542.8416394652,-953.8506831309822,1598588.9909563342
2025-04-10,-64020.558493373785,122.15846186630624,-63898.40003150748
2025-04-11,86627.438412925,-157.18342919811448,86470.25498372687
2025-04-14,225092.41048228246,-2.101896981685253,225090.30858530078
2025-04-15,-550987.2344267017,390.75279924174686,-550596.4816274599
2025-04-16,97076.90818573696,68.88501261366237,97145.79319835063
2025-04-17,-1035808.9305956489,737.7093641399975,-1035071.221231509
2025-04-22,22722.666974390388,-43.55736340063593,22679.10961098975
2025-04-23,274239.91111748497,-115.99282380302718,274123.9182936819
2025-04-24,297462.2910832937,89.40407765398788,297551.6951609477
2025-04-25,-1679.0223187171587,32.282323058914216,-1646.7399956582444
2025-04-28,-44896.02977176095,190.18709590847172,-44705.84267585248
2025-04-29,-411742.6102034785,416.98718987303437,-411325.6230136055
2025-04-30,-8348.87000352339,-1240.9677918627794,-9589.837795386171
2025-05-02,-228471.34461283818,726.1772261291424,-227745.16738670904
2025-05-05,342371.17963577434,121.41904372548488,342492.5986794998
2025-05-06,-566075.1561389104,132.89356299484487,-565942.2625759155
2025-05-07,14253.64496035652,312.4460141202424,14566.090974476761
2025-05-08,632352.5098681224,-2181.515539324773,630170.9943287977
2025-05-09,-226378.66328006645,-600.7685035261104,-226979.43178359256
2025-05-12,-64607.327978395246,-432.6974306104434,-65040.02540900569
2025-05-13,194077.95254647842,-50.30413171076969,194027.64841476767
2025-05-14,78273.34408183815,-232.90359343731845,78040.44048840083
2025-05-15,-214244.2686901071,74.68670131453582,-214169.58198879258
2025-05-16,-998831.6521012632,-1935.9274140178059,-1000767.579515281
2025-05-19,-281882.2917268083,177.6412734323606,-281704.65045337594
2025-05-20,-13672.28641588668,-29.163361268318504,-13701.449777154998
2025-05-21,448500.70663535956,-284.67244203435007,448216.0341933252
2025-05-22,4408.596615366763,62.43434641670486,4471.030961783468
2025-05-23,9446.144435039849,40.086665734582645,9486.231100774432
2025-05-26,-136492.36754451855,103.88975837654702,-136388.477786142
2025-05-27,104761.80012926908,-185.99618866732683,104575.80394060175
2025-05-28,53382.77736395641,196.05081891880155,53578.828182875215
2025-05-29,-1579.7181656559374,-18.758525320200384,-1598.4766909761377
2025-05-30,60523.052915225155,-110.60710005490017,60412.44581517026
2025-06-02,-313816.98855551076,129.53970826045673,-313687.4488472503
2025-06-03,-22312.33569109822,100.04004354830907,-22212.29564754991
2025-06-04,44288.24251783051,-158.4689947990763,44129.773523031436
2025-06-05,73910.43011724902,-58.71942075176273,73851.71069649726
2025-06-06,-1701661.8269980943,488.295609153695,-1701173.5313889405
2025-06-09,-335336.8588629785,369.51086926531605,-334967.3479937132
2025-06-10,-366877.5626827738,408.6528212806192,-366468.90986149316
2025-06-11,-1234029.37608113,657.5223231415159,-1233371.8537579884
2025-06-12,-224474.13610555482,459.5268021991882,-224014.60930335562
2025-06-13,-46558.46667346891,-50.706845181040556,-46609.17351864995
2025-06-16,33000.080708445035,-91.44185214536341,32908.63885629967
2025-06-17,14719.18320443582,-288.35437627770307,14430.828828158117
2025-06-18,-97038.93131089522,67.8029239615743,-96971.12838693365
2025-06-20,129787.97909720615,-130.12022375732462,129657.85887344881
2025-06-23,4052.6151137190923,25.3458589162596,4077.960972635352
2025-06-24,-185711.30048140849,61.76898150831122,-185649.5314999002
2025-06-25,-223537.03471427,220.39779967104474,-223316.63691459896
2025-06-26,111593.46988360098,-482.5666581532643,111110.9032254477
2025-06-27,2412.507444597979,1.301289344608718,2413.808733942588
2025-06-30,253721.26833011056,-91.91441640347128,253629.35391370708
2025-07-01,23604.481446831458,1331.3354460854036,24935.81689291686
2025-07-02,25229.60651913569,-311.52704890252824,24918.079470233162
2025-07-03,-27910.995759644342,197.11362622136863,-27713.882133422972
2025-07-04,7160.87449756891,69.34523593961308,7230.219733508523
2025-07-07,328793.26506916736,15.712860572021025,328808.9779297394
2025-07-08,-559687.7797986331,2177.285856181785,-557510.4939424513
2025-07-09,240671.67671030527,555.7035124294767,241227.38022273473
2025-07-10,41606.23498642392,190.33070108072982,41796.565687504655
2025-07-11,-394359.70091530134,116.89247129476894,-394242.80844400654
2025-07-14,31584.29219576146,168.23098871854333,31752.523184480004
2025-07-15,-65119.51590740268,5.300203375204042,-65114.215704027476
2025-07-16,8296.644901430034,2158.704084199934,10455.348985629968
2025-07-17,-17563.74507019562,-24.326770415023592,-17588.071840610643
2025-07-18,281534.6946893948,-231.43019682597017,281303.2644925688
2025-07-21,-241084.68098210354,97.99181716805447,-240986.6891649355
2025-07-22,-18289.271814866708,-67.94948608453612,-18357.221300951245
2025-07-23,113278.53633972973,-635.3039458831705,112643.23239384656
2025-07-24,151771.53972994597,-173.68090452278108,151597.8588254232
2025-07-25,-161562.58122103932,266.45154692148213,-161296.12967411784
2025-07-28,100743.9971410239,-183.14640774249435,100560.8507332814
2025-07-29,40146.445137785064,-8.148169962467058,40138.2969678226
2025-07-30,2636.9933887344987,137.0699887042969,2774.0633774387957
2025-07-31,52989.193959813696,-372.0537783404751,52617.14018147322
2025-08-01,-33245.176888562906,-612.7896915767079,-33857.96658013961
2025-08-04,18621.69394909871,176.28472654504586,18797.978675643757
2025-08-05,-29083.287084139025,439.4418122293421,-28643.845271909682
2025-08-06,164119.11340624685,-93.91450216724941,164025.1989040796
2025-08-07,311415.6934885853,-260.22064341152924,311155.4728451738
2025-08-08,-12896.30335057402,-464.47661494982356,-13360.779965523843
2025-08-11,-36018.282971515335,140.5194585016019,-35877.763513013735
2025-08-12,408076.00860248297,-23.673669207751903,408052.33493327524
2025-08-13,99783.20687159355,138.3830645876146,99921.58993618116
2025-08-14,-357200.3783542805,118.23009293446349,-357082.14826134604
2025-08-15,-9791.907899147967,164.44992571023047,-9627.457973437737
2025-08-18,88441.38906795246,-160.16931752572847,88281.21975042674
2025-08-19,509752.7266842826,-573.0855028127204,509179.6411814699
2025-08-20,-15674.941027860315,54.801286062519694,-15620.139741797795
2025-08-21,-39223.249797577395,192.41402640022565,-39030.83577117717
2025-08-22,948934.8697489654,-1021.035025848538,947913.8347231168
2025-08-25,-166190.43883019948,608.3758476816403,-165582.06298251785
2025-08-26,225.04441424679754,9.515480982000636,234.55989522879818
2025-08-27,-178597.8195422566,62.836575545597405,-178534.982966711
2025-08-28,261189.81368931883,-182.1998237308692,261007.61386558798
2025-08-29,-17903.84806984669,487.92885731088256,-17415.919212535806
2025-09-01,-302459.17251721607,195.81184480994852,-302263.3606724061
2025-09-02,26373.534937168763,-166.14135217747076,26207.393584991292
2025-09-03,-330375.2173517017,50.069165959742634,-330325.148185742
2025-09-04,104096.99418117903,-9.081069396855384,104087.91311178218
2025-09-05,-117738.60798403072,-121.61998863806572,-117860.22797266878
2025-09-08,13242.684230787298,179.561138059341,13422.24536884664
2025-09-09,-35236.99819353707,75.82796717269774,-35161.17022636437
2025-09-10,-71818.93924041372,-102.80799996906909,-71921.74724038279
2025-09-11,27999.335415836213,-89.63902917215624,27909.696386664058
2025-09-12,95359.9121459973,108.7705514935312,95468.68269749083
2025-09-15,102303.32285673627,9.34012869320221,102312.66298542947
2025-09-16,-544224.0978068328,352.1386477807356,-543871.959159052
2025-09-17,101362.97260837702,-63.60653733882295,101299.3660710382
2025-09-18,-3126.306170230041,-16.978381015400046,-3143.284551245441
2025-09-19,-108860.80271758357,555.2597816236791,-108305.5429359599
2025-09-22,-219320.04936797346,117.7690189222358,-219202.28034905123
2025-09-23,51382.073930276085,-203.06728656344904,51179.00664371264
2025-09-24,-263890.30930854153,261.2474948760311,-263629.0618136655
2025-09-25,169637.96242501936,-63.517521876266116,169574.4449031431
2025-09-26,-88546.95083163344,4.834110183681753,-88542.11672144975
2025-09-29,-105259.61899560924,408.0755309447525,-104851.54346466449
2025-09-30,-66179.89044913929,641.8494929861586,-65538.04095615313
2025-10-01,78058.36654923239,-72.68737787666338,77985.67917135573
2025-10-02,270883.8119586141,-173.59655697416244,270710.2154016399
2025-10-03,-123677.69278922756,92.55304534716947,-123585.13974388038
2025-10-06,-236324.13587967207,110.94906004435393,-236213.1868196277
2025-10-07,419191.5496647719,238.75155976526844,419430.30122453714
2025-10-08,18053.809162792975,23.46302977095563,18077.27219256393
2025-10-09,-393080.6318121398,-64.05866361297949,-393144.6904757528
2025-10-10,-46986.75282525745,-207.63779315902545,-47194.39061841647
2025-10-13,62562.00523613699,44.186102718717166,62606.19133885571
2025-10-14,2584.526437919849,148.68993993895708,2733.216377858806
2025-10-15,-13333.152427095338,25.872893877923328,-13307.279533217414
2025-10-16,-740170.0080551053,807.4544401611668,-739362.5536149442
2025-10-17,68927.38221205007,-230.02558811137436,68697.3566239387
2025-10-20,42834.73945766626,-34.973903499342484,42799.76555416692
2025-10-21,-715171.8190573135,851.765071657225,-714320.0539856562
2025-10-22,20413.29234981369,13.283197161431316,20426.575546975124
2025-10-23,12884.693222936632,-50.19900696927249,12834.49421596736
2025-10-24,-86890.831929642,37.79144311771333,-86853.04048652427
2025-10-27,-128208.42229719611,105.90085939901903,-128102.5214377971
2025-10-28,1765.8348498458713,18.751851433706534,1784.586701279578
2025-10-29,38239.56383457109,-131.41894640329804,38108.14488816779
2025-10-30,-46939.82252500324,-304.2702997089302,-47244.09282471217
2025-10-31,-10137.85880208499,40.389473888196,-10097.469328196794
2025-11-03,-20273.42109591265,50.146349533752755,-20223.2747463789
2025-11-04,-92732.4412655892,171.83596464836737,-92560.60530094082
2025-11-05,169713.88936185182,-42.06103323777717,169671.82832861404
2025-11-06,-7220.26070693509,87.7058048838484,-7132.554902051242
2025-11-07,-2658.9681734918017,-10.75718672468944,-2669.725360216491
2025-11-10,20387.07509350038,50.99789986024307,20438.072993360624
2025-11-11,128593.5959257771,-266.86152874476977,128326.73439703233
2025-11-12,-37908.956038424454,-297.6906812759115,-38206.646719700366
2025-11-13,27357.387787095857,-60.3866580755714,27297.001129020286
2025-11-14,-78383.38575611457,-27.954415351135008,-78411.34017146571
2025-11-17,40774.33243175843,-19.03454808117573,40755.29788367725
2025-11-18,24644.579294904146,-20.03352775579566,24624.54576714835
2025-11-19,38476.70830849005,-32.19930918368543,38444.50899930637
2025-11-21,-31983.11558000862,163.28431509424473,-31819.831264914374
2025-11-24,3318.9491955899484,12.442036040807059,3331.3912316307556
2025-11-25,-96745.53048940827,59.17036304962818,-96686.36012635863
2025-11-26,261163.79363953808,-197.38336609789968,260966.41027344018
2025-11-27,-5053.040950631591,4.893396856130355,-5048.14755377546
2025-11-28,2541.1507234362534,30.117009610561894,2571.2677330468155
2025-12-01,-30423.7350291963,92.62020721464006,-30331.11482198166
2025-12-02,-1193.5754321162,-74.71435131442101,-1268.2897834306211
2025-12-03,1291.5526044033359,-174.62808411562978,1116.9245202877062
2025-12-04,175234.27074878078,-129.28255442944118,175104.98819435135
2025-12-05,3353534.7577429526,-2144.8732932681587,3351389.8844496845
2025-12-08,-4519.025654939613,6.543244614901765,-4512.482410324711
2025-12-09,-35428.17259902767,95.03360331742921,-35333.13899571024
2025-12-10,-174601.17138555975,158.71655319246292,-174442.45483236728
2025-12-11,-41970.34966500311,-165.20328383741696,-42135.55294884052
2025-12-12,74568.28160032442,38.547862647840844,74606.82946297227
2025-12-15,95164.45144192531,58.10402448347175,95222.55546640878
2025-12-16,1521896.1188633116,-528.6164243557286,1521367.502438956
2025-12-17,155760.51638484927,-20.82998640890945,155739.68639844036
2025-12-18,-62295.87546083768,-199.09734473319617,-62494.97280557087
2025-12-19,-54453.09363623535,-379.3587823474367,-54832.45241858279
2025-12-22,16505.094825338427,-60.26965438501796,16444.82517095341
2025-12-23,308290.67189815454,-127.91555829074622,308162.7563398638
2025-12-26,-966.9788657677534,26.18263943628942,-940.796226331464
2025-12-29,26234.735403227824,4.419868316625249,26239.15527154445
2025-12-30,5266.478203524756,-80.05151003057125,5186.426693494185
2026-01-02,-14213.313037248672,128.06904426621946,-14085.243992982452
2026-01-05,87865.4624691259,154.423592329487,88019.88606145539
2026-01-06,159080.8600023717,-88.10906850437115,158992.75093386733
2026-01-07,303832.67105394613,-53.12010025856822,303779.5509536876
2026-01-08,38227.40868285755,-100.97254947300601,38126.436133384545
2026-01-09,-529401.7407126813,46.8258526174221,-529354.9148600639
2026-01-12,14923.45938451012,-14.910707105674877,14908.548677404446
2026-01-13,139818.6542690105,-38.05146071758827,139780.6028082929
2026-01-14,647901.650792214,-172.6770993016242,647728.9736929124
2026-01-15,-481565.6780822041,375.51833303139716,-481190.1597491727
2026-01-16,67391.88810201341,260.82622988422446,67652.71433189765
2026-01-19,-36511.65000293639,71.83347510904439,-36439.816527827345
2026-01-20,111567.12412930181,144.37971631163498,111711.50384561345
2026-01-21,2125747.564301153,-830.9859446132434,2124916.57835654
2026-01-22,793629.7982708912,-458.5778937122619,793171.220377179
2026-01-23,302607.99398295785,-292.1729187798462,302315.821064178
2026-01-26,-84739.54709630126,-94.8192067891293,-84834.3663030904
2026-01-27,465492.55821591435,-305.6611388300971,465186.8970770842
2026-01-28,293547.6816691578,-316.14424971306414,293231.53741944476
2026-01-29,-52622.42556130854,-102.1590155240722,-52724.58457683261
2026-01-30,339193.1301283849,-218.76578502930985,338974.3643433556
2026-02-02,42574.46014358867,41.43027632414449,42615.890419912816
2026-02-03,245905.79596004784,-230.50538634953202,245675.2905736983
2026-02-04,1099729.8829662083,-424.3626642083117,1099305.520302
2026-02-05,-3025.9768816047244,-154.99531184941654,-3180.972193454141
2026-02-06,-442266.6365199965,138.12933972388663,-442128.5071802726
2026-02-09,-4735532.2143892795,2268.758016526875,-4733263.456372753
2026-02-10,68932.95924008719,-9.718782649969988,68923.24045743722
2026-02-11,523687.895644922,-1564.6063365918494,522123.28930833016
2026-02-12,465141.0531982381,-586.4029399694514,464554.65025826864
2026-02-13,250327.01068168753,-14.669982281612603,250312.34069940593
2026-02-18,-6126.185310525603,-222.41196639699896,-6348.597276922602
2026-02-19,112973.54657371677,-227.64849402733023,112745.89807968943
2026-02-20,-1761328.6048907163,520.2017631350586,-1760808.403127581
2026-02-23,55173.68344383892,-163.3649999412534,55010.31844389767
2026-02-24,203297.52747829162,107.03319760513861,203404.56067589676
2026-02-25,75456.91578303123,193.74274260233332,75650.65852563357
2026-02-26,-23497.705551569987,63.84123951682878,-23433.86431205316
2026-02-27,337193.4065607885,-7.684131015006566,337185.7224297735
2026-03-02,-31.47565075797758,-343.48272598953525,-374.95837674751283
2026-03-03,3111551.8683711113,-1408.3098325089888,3110143.558538602
